Review ID,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4
436,0.10003081,0.10002999,0.10003164,0.5998769,0.1000307
437,0.59988415,0.1000285,0.100030065,0.10002812,0.100029156
438,0.100030825,0.100030005,0.10003164,0.5998768,0.1000307
439,0.10003081,0.100030005,0.10003164,0.5998768,0.10003069
440,0.10002941,0.100028634,0.100030184,0.10002825,0.59988356
441,0.59988415,0.1000285,0.10003005,0.10002813,0.10002916
442,0.10003081,0.10003,0.10003163,0.5998768,0.1000307
443,0.100029424,0.10002864,0.100030184,0.10002827,0.5998835
444,0.59988415,0.100028485,0.10003005,0.10002813,0.100029156
445,0.10003029,0.5998793,0.10003111,0.10002911,0.100030184
446,0.100028306,0.10002755,0.59988874,0.10002719,0.100028194
447,0.100030825,0.100030005,0.100031644,0.5998768,0.100030705
448,0.1000283,0.100027554,0.59988874,0.100027196,0.10002819
449,0.1000303,0.59987926,0.1000311,0.10002912,0.100030184
450,0.100029424,0.10002864,0.1000302,0.10002827,0.5998835
451,0.10003081,0.10002998,0.10003164,0.5998769,0.1000307
452,0.10003081,0.10003,0.10003164,0.5998769,0.1000307
453,0.10002941,0.10002864,0.1000302,0.100028254,0.5998835
454,0.1000303,0.59987926,0.10003111,0.10002911,0.1000302
455,0.100028306,0.100027554,0.5998887,0.100027196,0.1000282
456,0.10003028,0.5998793,0.100031085,0.100029096,0.10003016
457,0.10002942,0.10002863,0.1000302,0.10002826,0.59988356
458,0.10002941,0.10002863,0.1000302,0.10002826,0.5998835
459,0.10003031,0.59987926,0.10003111,0.10002912,0.100030184
460,0.1000294,0.10002863,0.10003018,0.100028254,0.5998835
461,0.1000308,0.10002999,0.10003162,0.5998769,0.10003069
462,0.10003029,0.5998793,0.1000311,0.10002912,0.10003018
463,0.5998842,0.10002849,0.10003004,0.10002813,0.10002916
464,0.10003082,0.10003,0.10003163,0.5998768,0.1000307
465,0.10002941,0.100028634,0.10003019,0.100028254,0.5998835
466,0.10003031,0.5998793,0.1000311,0.10002911,0.100030184
467,0.1000283,0.10002755,0.59988874,0.100027196,0.100028194
468,0.10003029,0.5998793,0.10003111,0.1000291,0.100030184
469,0.10002829,0.100027554,0.5998888,0.10002719,0.10002819
470,0.100030296,0.59987926,0.1000311,0.10002911,0.100030184
471,0.10002941,0.100028634,0.1000302,0.10002827,0.5998835
472,0.100030296,0.5998793,0.1000311,0.1000291,0.10003017
473,0.10003081,0.100030005,0.10003164,0.5998768,0.100030705
474,0.1000308,0.10002998,0.10003163,0.5998769,0.10003069
475,0.10002941,0.100028634,0.100030184,0.10002826,0.5998835
476,0.10003082,0.10002999,0.10003162,0.5998769,0.100030705
477,0.5998842,0.10002849,0.10003004,0.10002814,0.10002916
478,0.59988415,0.100028485,0.10003006,0.100028135,0.10002916
479,0.100030296,0.5998793,0.10003109,0.10002911,0.10003018
480,0.5998843,0.100028455,0.10003003,0.1000281,0.10002913
481,0.10003081,0.10002999,0.10003164,0.5998768,0.100030705
482,0.59988415,0.10002849,0.100030035,0.10002811,0.100029156
483,0.5998842,0.10002849,0.100030035,0.10002813,0.10002916
484,0.5998842,0.10002849,0.10003004,0.100028105,0.10002915
485,0.10003081,0.10003,0.10003163,0.5998768,0.1000307
486,0.1000294,0.10002862,0.100030184,0.10002825,0.59988356
487,0.100029424,0.100028634,0.10003022,0.10002828,0.59988344
488,0.1000294,0.10002862,0.10003017,0.100028254,0.5998835
489,0.5998842,0.100028485,0.10003005,0.100028105,0.100029156
490,0.100028284,0.10002753,0.5998888,0.10002718,0.10002818
491,0.10002941,0.10002862,0.10003017,0.100028254,0.5998835
492,0.067471676,0.0666769,0.06694895,0.7322257,0.06667679
493,0.07005293,0.06667978,0.7245004,0.07208803,0.066678815
494,0.100028306,0.100027554,0.59988874,0.1000272,0.10002819
495,0.5998842,0.100028485,0.10003004,0.10002812,0.10002915
496,0.5998842,0.10002848,0.10003005,0.10002811,0.10002915
497,0.10003031,0.59987926,0.1000311,0.10002912,0.10003018
498,0.100029424,0.10002863,0.1000302,0.10002825,0.59988356
499,0.10003028,0.5998793,0.100031085,0.100029096,0.10003017
500,0.10002942,0.100028634,0.100030206,0.100028254,0.5998835
501,0.100029394,0.10002862,0.100030184,0.10002825,0.5998835
502,0.100028306,0.10002754,0.59988874,0.10002719,0.100028194
503,0.100029424,0.10002865,0.10003022,0.10002827,0.5998835
504,0.10003083,0.10003,0.100031644,0.5998768,0.10003071
505,0.59988415,0.10002849,0.100030065,0.100028135,0.10002916
506,0.10002941,0.100028634,0.1000302,0.10002826,0.5998835
507,0.100030825,0.100030005,0.100031644,0.5998768,0.100030705
508,0.1000303,0.5998793,0.1000311,0.1000291,0.100030184
509,0.10002942,0.100028634,0.10003019,0.10002826,0.5998835
510,0.5998842,0.10002849,0.10003004,0.10002812,0.10002914
511,0.10002832,0.10002757,0.59988874,0.10002722,0.10002821
512,0.1000294,0.10002862,0.10003019,0.100028254,0.59988356
513,0.100029424,0.10002863,0.10003019,0.100028254,0.5998835
514,0.1000283,0.10002754,0.5998888,0.100027196,0.10002819
515,0.10002942,0.10002862,0.10003018,0.100028254,0.59988356
516,0.1000303,0.5998793,0.1000311,0.1000291,0.10003018
517,0.10003081,0.10002999,0.10003163,0.5998768,0.1000307
518,0.100028284,0.10002754,0.5998888,0.10002718,0.10002819
519,0.10003029,0.5998793,0.100031085,0.1000291,0.10003017
520,0.10002942,0.10002865,0.1000302,0.10002827,0.5998835
521,0.100028306,0.10002756,0.59988874,0.1000272,0.100028194
522,0.10002942,0.100028634,0.10003019,0.10002826,0.5998835
523,0.10003082,0.10003001,0.100031644,0.5998768,0.10003071
524,0.10003028,0.5998793,0.100031085,0.100029096,0.10003016
525,0.10003031,0.59987926,0.100031115,0.10002912,0.100030184
526,0.100030825,0.10002999,0.10003164,0.5998768,0.1000307
527,0.100029424,0.100028634,0.10003019,0.100028254,0.5998835
528,0.100028306,0.10002757,0.59988874,0.1000272,0.1000282
529,0.100028306,0.10002755,0.59988874,0.10002719,0.100028194
530,0.100030296,0.5998793,0.1000311,0.10002911,0.10003019
531,0.10003081,0.10002999,0.10003162,0.5998769,0.100030676
532,0.5998842,0.10002848,0.10003005,0.10002812,0.100029156
533,0.5998842,0.10002849,0.10003005,0.100028135,0.10002915
534,0.10002941,0.100028634,0.1000302,0.10002828,0.5998835
535,0.10003029,0.5998793,0.10003109,0.10002911,0.10003018
536,0.10003081,0.10003,0.10003164,0.5998768,0.10003069
537,0.10003081,0.10003,0.10003163,0.5998768,0.1000307
538,0.1000283,0.100027554,0.59988874,0.10002719,0.100028194
539,0.100030825,0.10003001,0.100031644,0.5998768,0.100030705
540,0.1000308,0.10002999,0.100031614,0.5998769,0.10003069
541,0.1000283,0.10002756,0.59988874,0.1000272,0.10002821
542,0.10003082,0.10003,0.10003164,0.5998769,0.10003068
543,0.10002831,0.10002755,0.59988874,0.100027196,0.1000282
544,0.1000303,0.59987926,0.1000311,0.10002911,0.10003017
545,0.1000303,0.59987926,0.100031115,0.10002912,0.100030184
546,0.100029424,0.10002864,0.100030206,0.10002828,0.5998835
547,0.5998842,0.10002848,0.10003004,0.10002811,0.10002914
548,0.10003081,0.10003,0.10003163,0.5998768,0.1000307
549,0.1000283,0.100027554,0.59988874,0.100027196,0.100028194
550,0.1000283,0.100027554,0.59988874,0.10002719,0.10002819
551,0.1000303,0.5998793,0.1000311,0.1000291,0.10003018
552,0.5998842,0.100028485,0.10003004,0.10002811,0.100029156
553,0.100028306,0.10002756,0.59988874,0.1000272,0.100028194
554,0.10003081,0.10002999,0.10003163,0.5998768,0.1000307
555,0.10003029,0.5998793,0.10003109,0.10002911,0.10003017
556,0.10003029,0.5998793,0.10003109,0.100029096,0.100030184
557,0.10003083,0.10003001,0.10003164,0.5998768,0.10003071
558,0.1000283,0.100027554,0.59988874,0.10002719,0.100028194
559,0.1000294,0.100028634,0.10003019,0.10002826,0.5998835
560,0.100030825,0.100030005,0.100031644,0.5998768,0.100030705
561,0.10002831,0.100027554,0.5998887,0.100027196,0.100028194
562,0.5998809,0.100028686,0.100030236,0.10003086,0.10002934
563,0.100030296,0.5998793,0.100031085,0.100029096,0.10003016
564,0.10003082,0.10003,0.10003164,0.5998769,0.1000307
565,0.10003032,0.5998792,0.10003112,0.10002911,0.1000302
566,0.5998843,0.10002847,0.10003003,0.100028105,0.10002913
567,0.10003081,0.100030005,0.10003164,0.5998769,0.1000307
568,0.100029424,0.100028634,0.1000302,0.10002827,0.5998835
569,0.10002942,0.100028634,0.100030206,0.10002827,0.5998835
570,0.10002941,0.10002863,0.1000302,0.100028254,0.5998835
571,0.10003029,0.5998793,0.10003109,0.10002911,0.100030184
572,0.100029424,0.10002862,0.100030184,0.10002826,0.5998835
573,0.59988415,0.10002849,0.10003004,0.100028135,0.10002916
574,0.100030296,0.59987926,0.100031115,0.10002912,0.10003019
575,0.5998842,0.1000285,0.100030035,0.10002813,0.10002916
576,0.5998842,0.10002848,0.100030035,0.10002812,0.10002915
577,0.100030296,0.5998793,0.10003108,0.100029096,0.10003017
578,0.10002942,0.10002864,0.10003021,0.100028284,0.5998835
579,0.100030825,0.10003,0.10003164,0.5998769,0.10003069
580,0.100029424,0.10002864,0.100030206,0.10002826,0.5998835
581,0.100030296,0.5998793,0.10003111,0.10002911,0.100030184
582,0.5998842,0.100028485,0.100030035,0.10002813,0.100029156
583,0.10003083,0.10003001,0.100031644,0.59987676,0.100030705
584,0.59988415,0.10002851,0.10003006,0.10002813,0.10002915
585,0.10002942,0.100028634,0.100030184,0.10002827,0.5998835
586,0.5998842,0.10002848,0.100030035,0.100028105,0.10002914
587,0.5998842,0.10002848,0.100030035,0.10002813,0.10002915
588,0.1000303,0.59987926,0.100031115,0.10002912,0.10003018
589,0.5998842,0.100028485,0.10003004,0.100028105,0.10002914
590,0.100030296,0.5998793,0.10003109,0.10002912,0.10003019
591,0.10003081,0.10002999,0.10003164,0.5998769,0.1000307
592,0.10002942,0.100028634,0.1000302,0.10002826,0.59988344
593,0.1000303,0.59987926,0.10003111,0.100029126,0.10003019
594,0.1000303,0.59987926,0.10003111,0.10002911,0.10003019
595,0.1000283,0.10002754,0.59988874,0.10002718,0.100028194
596,0.10003082,0.10003,0.10003164,0.5998768,0.1000307
597,0.1000283,0.100027554,0.59988874,0.10002719,0.1000282
598,0.100030296,0.5998793,0.10003111,0.10002911,0.10003018
599,0.10003031,0.5998793,0.10003109,0.10002912,0.10003017
600,0.5998842,0.100028485,0.10003004,0.10002813,0.10002914
601,0.1000303,0.59987926,0.10003111,0.10002911,0.100030184
602,0.100029424,0.10002863,0.1000302,0.100028254,0.5998835
603,0.100029424,0.10002863,0.10003019,0.100028254,0.5998835
604,0.10002831,0.100027554,0.59988874,0.1000272,0.1000282
605,0.100029424,0.100028634,0.10003019,0.100028254,0.59988356
606,0.5998842,0.10002849,0.10003004,0.10002812,0.100029156
607,0.100028284,0.100027554,0.59988874,0.10002718,0.10002819
608,0.10002831,0.10002756,0.59988874,0.1000272,0.100028194
609,0.5998842,0.10002848,0.10003003,0.100028105,0.10002913
610,0.5998842,0.100028485,0.10003004,0.10002812,0.10002916
611,0.5998843,0.10002848,0.10003003,0.100028105,0.10002915
612,0.1000283,0.10002755,0.59988874,0.100027196,0.10002819
613,0.5998842,0.100028485,0.10003004,0.10002812,0.10002916
614,0.10003029,0.5998793,0.10003109,0.100029096,0.10003018
615,0.10003029,0.5998793,0.1000311,0.10002911,0.10003018
616,0.10002831,0.100027554,0.59988874,0.1000272,0.10002819
617,0.100029424,0.10002864,0.1000302,0.10002827,0.5998835
618,0.5998842,0.10002848,0.10003003,0.1000281,0.10002914
619,0.10003082,0.10002999,0.10003164,0.5998769,0.100030705
620,0.100030825,0.10003,0.10003162,0.5998769,0.1000307
621,0.10003081,0.10003,0.10003162,0.5998769,0.100030705
622,0.100029424,0.10002864,0.100030206,0.10002827,0.5998835
623,0.10003028,0.5998793,0.10003108,0.1000291,0.10003017
624,0.10002941,0.10002862,0.10003019,0.10002826,0.5998835
625,0.100030825,0.100030005,0.10003165,0.5998768,0.100030705
626,0.5998842,0.100028485,0.10003004,0.100028135,0.10002916
627,0.10002941,0.100028634,0.100030184,0.10002826,0.5998835
628,0.100028306,0.10002755,0.59988874,0.10002719,0.100028194
629,0.100028306,0.100027554,0.59988874,0.100027196,0.10002818
630,0.1000303,0.5998793,0.1000311,0.10002911,0.10003018
631,0.10002941,0.10002863,0.100030184,0.10002826,0.5998835
632,0.1000283,0.10002754,0.5998888,0.10002719,0.10002818
633,0.100030825,0.10002999,0.10003162,0.5998769,0.1000307
634,0.10002833,0.10002756,0.59988874,0.10002721,0.10002821
635,0.59988415,0.1000285,0.10003004,0.10002813,0.10002916
636,0.1000283,0.10002755,0.59988874,0.100027196,0.100028194
637,0.100029424,0.10002864,0.10003019,0.10002826,0.5998835
638,0.10002942,0.100028634,0.10003019,0.10002826,0.5998835
639,0.100028306,0.100027554,0.59988874,0.10002719,0.1000282
640,0.1000303,0.5998793,0.10003109,0.1000291,0.10003018
641,0.100029424,0.10002864,0.100030206,0.10002827,0.5998835
642,0.10003082,0.10003,0.10003163,0.5998768,0.1000307
643,0.59988415,0.100028485,0.100030035,0.10002812,0.100029156
644,0.10002941,0.10002863,0.10003019,0.10002826,0.5998835
645,0.5998842,0.10002847,0.10003003,0.100028105,0.10002913
646,0.100029424,0.100028634,0.1000302,0.10002826,0.5998835
647,0.100030296,0.5998793,0.1000311,0.10002911,0.10003018
648,0.100030296,0.5998793,0.10003111,0.10002911,0.10003018
649,0.5998842,0.10002848,0.10003003,0.1000281,0.10002914
650,0.1000308,0.10002999,0.10003163,0.5998769,0.10003068
651,0.5998842,0.10002847,0.100030035,0.100028105,0.10002914
652,0.10002831,0.100027554,0.59988874,0.10002719,0.100028194
653,0.100030825,0.10002999,0.10003164,0.5998768,0.1000307
654,0.10002829,0.10002755,0.59988874,0.10002719,0.100028194
655,0.10003031,0.5998793,0.10003111,0.10002911,0.10003017
656,0.10003081,0.10003,0.10003164,0.5998768,0.1000307
657,0.10002829,0.10002755,0.59988874,0.10002719,0.10002818
658,0.59988415,0.10002849,0.10003005,0.10002812,0.100029156
659,0.59988415,0.100028485,0.10003005,0.10002812,0.10002916
660,0.10003082,0.10003,0.10003163,0.5998768,0.10003068
661,0.10002832,0.100027554,0.59988874,0.1000272,0.1000282
662,0.100030296,0.59987926,0.10003111,0.10002911,0.10003018
663,0.100029424,0.10002865,0.10003019,0.10002826,0.5998835
664,0.10002831,0.10002756,0.5998887,0.100027196,0.1000282
665,0.1000283,0.10002755,0.59988874,0.10002719,0.100028194
666,0.10002941,0.10002864,0.10003019,0.100028254,0.5998835
667,0.10002831,0.100027554,0.5998887,0.100027196,0.1000282
668,0.100030296,0.5998793,0.10003111,0.10002912,0.10003018
669,0.5998842,0.100028485,0.10003004,0.10002811,0.10002915
670,0.5998842,0.10002849,0.10003004,0.10002811,0.100029156
671,0.10003082,0.10003,0.10003164,0.5998768,0.1000307
672,0.100028306,0.10002756,0.59988874,0.1000272,0.10002821
673,0.10002831,0.100027554,0.59988874,0.1000272,0.1000282
674,0.1000303,0.5998793,0.10003109,0.10002911,0.10003017
675,0.5998842,0.100028485,0.100030035,0.10002811,0.100029156
676,0.10003029,0.5998793,0.1000311,0.100029096,0.10003018
677,0.1000283,0.10002755,0.59988874,0.10002718,0.10002819
678,0.10002941,0.10002863,0.100030206,0.10002827,0.5998835
679,0.10002941,0.10002863,0.10003019,0.10002826,0.5998835
680,0.100030825,0.10003001,0.10003164,0.5998768,0.1000307
681,0.59988415,0.10002849,0.10003005,0.10002813,0.10002916
682,0.10002832,0.100027576,0.59988874,0.10002721,0.10002821
683,0.1000303,0.5998793,0.10003111,0.10002911,0.10003018
684,0.100030825,0.10003,0.10003164,0.5998768,0.100030705
685,0.5998842,0.100028485,0.100030035,0.10002812,0.10002915
686,0.10003029,0.5998793,0.10003109,0.10002911,0.10003018
687,0.1000303,0.59987926,0.1000311,0.10002911,0.100030184
688,0.100030825,0.10002999,0.10003162,0.5998769,0.1000307
689,0.10003082,0.10002999,0.10003163,0.5998768,0.10003069
690,0.10002942,0.100028634,0.100030184,0.10002826,0.5998835
691,0.59988415,0.1000285,0.10003005,0.10002813,0.10002916
692,0.10002942,0.10002863,0.1000302,0.10002825,0.5998835
693,0.1000303,0.5998793,0.10003109,0.100029096,0.10003018
694,0.10003081,0.10003,0.10003163,0.5998768,0.1000307
695,0.100030825,0.10002999,0.10003163,0.5998769,0.10003069
696,0.10002941,0.10002862,0.10003019,0.10002825,0.59988356
697,0.10002941,0.10002864,0.1000302,0.100028254,0.5998835
698,0.10002831,0.100027554,0.59988874,0.100027196,0.1000282
699,0.5998842,0.10002849,0.10003005,0.10002811,0.10002916
700,0.100030296,0.5998793,0.10003111,0.1000291,0.10003019
701,0.100030296,0.5998793,0.1000311,0.1000291,0.100030184
702,0.10002944,0.100028634,0.1000302,0.100028284,0.5998835
703,0.5998842,0.100028485,0.100030035,0.10002812,0.10002915
704,0.5998842,0.10002849,0.100030035,0.10002811,0.100029156
705,0.10003082,0.10002999,0.10003163,0.5998768,0.1000307
706,0.59988415,0.100028485,0.10003005,0.10002813,0.10002914
707,0.5998842,0.10002848,0.10003004,0.10002811,0.10002915
708,0.1000283,0.10002755,0.59988874,0.100027196,0.100028194
709,0.1000294,0.10002864,0.1000302,0.10002826,0.5998835
710,0.10003029,0.5998793,0.100031085,0.10002911,0.10003017
711,0.1000303,0.59987926,0.10003111,0.10002911,0.10003019
712,0.10003029,0.59987926,0.1000311,0.10002912,0.10003019
713,0.1000283,0.10002754,0.59988874,0.10002718,0.10002818
714,0.100030296,0.5998793,0.1000311,0.10002912,0.10003018
715,0.10003081,0.10003,0.10003164,0.5998769,0.100030705
716,0.1000303,0.5998793,0.10003111,0.1000291,0.10003018
717,0.10003082,0.10003,0.10003163,0.5998768,0.100030705
718,0.10002941,0.10002862,0.1000302,0.10002826,0.5998835
719,0.5998842,0.1000285,0.10003004,0.10002812,0.100029156
720,0.10002942,0.100028634,0.100030206,0.10002826,0.5998835
721,0.10002941,0.10002863,0.10003019,0.10002827,0.59988356
722,0.10003029,0.5998793,0.10003109,0.10002912,0.10003018
723,0.1000283,0.100027554,0.59988874,0.10002719,0.100028194
724,0.73136234,0.06667693,0.06704684,0.06823717,0.06667669
725,0.1000283,0.10002755,0.59988874,0.100027196,0.10002819
726,0.10003081,0.10002999,0.10003163,0.5998769,0.10003068
727,0.5998842,0.10002849,0.10003005,0.10002813,0.10002917
728,0.100030825,0.10003001,0.10003163,0.5998768,0.10003071
729,0.10003081,0.100030005,0.10003162,0.5998768,0.100030705
730,0.10002831,0.100027554,0.59988874,0.1000272,0.1000282
731,0.10003083,0.100030005,0.10003165,0.5998768,0.100030705
732,0.10002831,0.100027554,0.59988874,0.1000272,0.1000282
733,0.100029424,0.10002865,0.100030206,0.10002828,0.5998835
734,0.5998842,0.100028485,0.10003005,0.10002811,0.10002916
735,0.100028306,0.100027554,0.59988874,0.100027196,0.1000282
736,0.100030296,0.5998793,0.10003111,0.1000291,0.10003018
737,0.10003031,0.59987926,0.10003111,0.1000291,0.10003019
738,0.1000283,0.10002756,0.59988874,0.100027196,0.100028194
739,0.1000308,0.10002998,0.10003163,0.5998769,0.10003068
740,0.5998842,0.10002848,0.100030035,0.10002812,0.10002915
741,0.5998842,0.10002849,0.10003004,0.10002812,0.100029156
742,0.10003082,0.10002999,0.10003162,0.5998768,0.1000307
743,0.100028284,0.100027524,0.5998888,0.10002717,0.100028165
744,0.06668458,0.7322161,0.06668505,0.067729704,0.066684514
745,0.100029424,0.10002864,0.100030206,0.10002828,0.5998835
746,0.5998842,0.10002849,0.10003005,0.10002811,0.10002914
747,0.100030825,0.100030005,0.10003163,0.5998768,0.10003069
748,0.100030296,0.5998793,0.10003109,0.10002911,0.10003017
749,0.59988415,0.10002849,0.10003006,0.10002812,0.100029156
750,0.5998842,0.10002849,0.10003005,0.10002813,0.10002915
751,0.10003081,0.10002999,0.10003163,0.5998769,0.10003069
752,0.1000308,0.10003,0.10003162,0.5998769,0.10003069
753,0.1000283,0.100027554,0.59988874,0.100027196,0.100028194
754,0.10003082,0.10002999,0.100031644,0.5998769,0.1000307
755,0.5998842,0.100028485,0.10003003,0.100028105,0.10002914
756,0.5998842,0.10002849,0.10003005,0.10002812,0.100029156
757,0.5998842,0.10002849,0.10003004,0.10002811,0.100029156
758,0.10002829,0.100027554,0.59988874,0.10002719,0.10002819
759,0.10003029,0.5998793,0.1000311,0.100029096,0.100030184
760,0.10002942,0.10002863,0.100030184,0.10002825,0.59988356
761,0.10003081,0.10003001,0.100031644,0.5998768,0.10003071
762,0.10002831,0.10002755,0.59988874,0.10002719,0.10002818
763,0.5998842,0.10002849,0.10003004,0.10002812,0.10002916
764,0.10003082,0.10003,0.10003163,0.5998768,0.10003069
765,0.10002943,0.100028634,0.10003021,0.10002826,0.5998835
766,0.100030296,0.5998794,0.10003109,0.100029096,0.10003016
767,0.1000308,0.10002999,0.10003163,0.5998769,0.10003069
768,0.10002941,0.100028634,0.100030184,0.10002826,0.5998835
769,0.10002941,0.10002863,0.10003019,0.10002826,0.59988356
770,0.100028306,0.100027554,0.5998888,0.1000272,0.100028194
771,0.1000303,0.59987926,0.10003111,0.10002911,0.10003019
772,0.5998842,0.10002849,0.100030035,0.10002812,0.100029156
773,0.100029424,0.10002864,0.10003019,0.100028254,0.5998835
774,0.1000294,0.10002862,0.100030184,0.10002825,0.5998835
775,0.10003029,0.5998793,0.1000311,0.1000291,0.100030184
776,0.10002941,0.10002862,0.10003018,0.10002825,0.5998835
777,0.100029424,0.100028634,0.10003021,0.10002827,0.59988344
778,0.100030296,0.59987926,0.1000311,0.10002912,0.100030184
779,0.10002942,0.10002863,0.10003021,0.10002828,0.5998835
780,0.10003081,0.10003,0.10003162,0.5998768,0.1000307
781,0.10003082,0.10002999,0.10003163,0.5998768,0.10003069
782,0.100030296,0.5998793,0.100031115,0.10002911,0.10003018
783,0.1000283,0.10002755,0.59988874,0.100027196,0.10002819
784,0.59988415,0.100028485,0.10003006,0.10002813,0.100029156
785,0.06745986,0.06667689,0.066948816,0.7322377,0.06667678
786,0.100030296,0.5998793,0.10003109,0.10002911,0.10003018
787,0.10003029,0.5998793,0.10003109,0.100029096,0.10003017
788,0.10003029,0.5998793,0.1000311,0.1000291,0.10003017
789,0.100030825,0.10003001,0.10003166,0.5998768,0.10003071
790,0.1000303,0.59987926,0.10003111,0.100029126,0.10003019
791,0.10002831,0.100027554,0.59988874,0.1000272,0.100028194
792,0.10003081,0.10002999,0.10003162,0.5998769,0.10003068
793,0.10003082,0.10003,0.10003163,0.5998768,0.10003068
794,0.5998842,0.1000285,0.10003006,0.10002813,0.100029156
795,0.1000303,0.5998793,0.1000311,0.1000291,0.10003017
796,0.10003081,0.100030005,0.10003163,0.5998768,0.1000307
797,0.100030825,0.10003001,0.10003164,0.5998768,0.10003071
798,0.5998842,0.10002847,0.10003003,0.10002811,0.10002913
799,0.10002943,0.10002864,0.100030206,0.10002827,0.5998835
800,0.10002942,0.10002863,0.100030184,0.10002827,0.5998835
801,0.100030296,0.59987926,0.100031115,0.100029126,0.100030184
802,0.1000303,0.5998793,0.1000311,0.10002911,0.10003018
803,0.10002832,0.10002755,0.59988874,0.10002719,0.100028194
804,0.10002831,0.10002755,0.59988874,0.10002719,0.100028194
805,0.10002941,0.10002863,0.100030184,0.10002827,0.5998835
806,0.1000308,0.10002999,0.10003163,0.5998769,0.10003068
807,0.1000303,0.59987926,0.100031115,0.10002912,0.100030184
808,0.100029424,0.100028634,0.10003019,0.10002828,0.5998835
809,0.10003082,0.10003,0.10003163,0.5998768,0.1000307
810,0.10002941,0.10002864,0.100030184,0.10002826,0.5998835
811,0.10002943,0.10002866,0.1000302,0.10002827,0.5998835
812,0.10002941,0.100028634,0.1000302,0.10002826,0.5998835
813,0.1000303,0.5998793,0.10003109,0.10002911,0.10003018
814,0.5998842,0.100028485,0.10003004,0.10002811,0.100029156
815,0.59988415,0.1000285,0.100030065,0.100028135,0.100029156
816,0.100028306,0.100027554,0.59988874,0.10002719,0.10002818
817,0.10003031,0.59987926,0.10003111,0.10002912,0.100030184
818,0.067465894,0.06667689,0.06694886,0.73223156,0.06667678
819,0.10002943,0.10002864,0.1000302,0.10002827,0.5998835
820,0.10003081,0.10002999,0.10003163,0.5998769,0.10003068
821,0.1000303,0.59987926,0.100031115,0.10002911,0.100030184
822,0.10003083,0.10003,0.10003164,0.5998768,0.100030705
823,0.070054375,0.06667978,0.72434634,0.072240666,0.066678815
824,0.10002829,0.10002754,0.59988874,0.10002719,0.100028194
825,0.1000283,0.10002755,0.59988874,0.100027196,0.100028194
826,0.5998842,0.1000285,0.10003004,0.10002812,0.10002915
827,0.10003081,0.10003,0.10003162,0.5998769,0.10003068
828,0.100029424,0.10002864,0.10003021,0.10002827,0.59988344
829,0.59988415,0.10002849,0.10003005,0.10002813,0.10002916
830,0.1000283,0.10002754,0.59988874,0.100027196,0.100028194
831,0.1000283,0.10002755,0.59988874,0.10002719,0.100028194
832,0.100029394,0.10002863,0.100030184,0.10002824,0.59988356
833,0.10002941,0.100028634,0.1000302,0.100028254,0.5998835
834,0.10002943,0.100028634,0.10003021,0.10002827,0.5998835
835,0.10002831,0.100027554,0.59988874,0.100027196,0.10002818
836,0.5998842,0.1000285,0.10003004,0.10002813,0.10002916
837,0.5998842,0.10002848,0.10003005,0.10002812,0.100029156
838,0.5998842,0.10002849,0.10003004,0.10002813,0.10002915
839,0.10002831,0.10002756,0.59988874,0.100027196,0.1000282
840,0.067462765,0.06667689,0.066948846,0.7322347,0.06667678
841,0.10002942,0.10002862,0.10003019,0.10002826,0.5998835
842,0.5998842,0.10002849,0.10003005,0.10002813,0.10002915
843,0.1000283,0.10002754,0.59988874,0.100027196,0.10002819
844,0.1000303,0.5998793,0.1000311,0.100029096,0.10003018
845,0.1000283,0.10002755,0.59988874,0.10002719,0.10002819
846,0.5998842,0.10002849,0.10003006,0.10002812,0.10002916
847,0.100030825,0.10003,0.10003163,0.5998768,0.1000307
848,0.10003032,0.5998792,0.10003112,0.100029126,0.1000302
849,0.1000283,0.100027554,0.59988874,0.100027196,0.10002819
850,0.5998842,0.10002849,0.10003004,0.10002812,0.100029156
851,0.100030296,0.5998793,0.10003109,0.10002911,0.10003018
852,0.10003029,0.5998793,0.10003109,0.100029096,0.10003018
853,0.59988415,0.10002849,0.100030035,0.10002812,0.10002915
854,0.100030296,0.5998793,0.1000311,0.1000291,0.10003018
855,0.10003082,0.10002999,0.10003164,0.5998768,0.1000307
856,0.59988415,0.100028485,0.10003004,0.10002811,0.10002916
857,0.59988415,0.100028515,0.100030065,0.10002814,0.10002916
858,0.5998842,0.100028485,0.10003006,0.10002812,0.100029156
859,0.10003081,0.10002999,0.10003163,0.5998769,0.10003068
860,0.5998842,0.10002849,0.10003004,0.10002812,0.10002916
861,0.10002941,0.10002862,0.100030184,0.10002825,0.59988356
862,0.100030296,0.5998793,0.1000311,0.100029096,0.10003017
863,0.10002942,0.10002863,0.10003019,0.100028254,0.5998835
864,0.10003081,0.10002999,0.10003164,0.5998768,0.1000307
865,0.10003031,0.59987926,0.10003111,0.10002911,0.100030184
866,0.100030296,0.5998793,0.10003109,0.10002911,0.10003018
867,0.5998842,0.100028485,0.10003004,0.10002811,0.10002915
868,0.1000283,0.10002756,0.59988874,0.100027196,0.10002819
869,0.100030296,0.5998793,0.10003109,0.1000291,0.10003018
870,0.1000283,0.10002755,0.59988874,0.10002718,0.10002818
871,0.10002942,0.10002863,0.100030184,0.10002826,0.5998835
872,0.100028306,0.10002755,0.59988874,0.10002719,0.10002819
